customer_id;date;age;gender;region;traffic_source;campaign;time_on_site_s;pages_visited;converted;purchase_amount;num_items;delivery_time_days;satisfaction
4411;14.01.2025;54;Female;South;Organic;;518,9;12;0;0;0;0;
1494;14.01.2025;22;Male;North;PaidAds;CAMP2;492,1;4;0;0;0;0;
69;14.01.2025;25;Male;South;PaidAds;CAMP6;474,3;3;0;0;0;0;
477;14.01.2025;23;Male;North;PaidAds;CAMP3;446,9;4;0;0;0;0;
4435;14.01.2025;36;Female;East;Email;;425;8;0;0;0;0;
2740;14.01.2025;37;Female;West;PaidAds;CAMP4;411,5;6;0;0;0;0;
3058;14.01.2025;38;Male;East;PaidAds;CAMP4;409,2;5;0;0;0;0;
1035;14.01.2025;32;Female;South;Organic;;352,8;3;0;0;0;0;
1266;14.01.2025;22;Female;East;Organic;;352,1;5;0;0;0;0;
2564;14.01.2025;33;Female;East;Email;;350;6;0;0;0;0;
3356;14.01.2025;27;Female;East;PaidAds;CAMP1;269,8;5;0;0;0;0;
2547;14.01.2025;38;Female;North;Organic;;263,5;3;0;0;0;0;
4702;14.01.2025;52;Male;North;Organic;;221,2;7;0;0;0;0;
437;14.01.2025;26;Female;East;Organic;;189,2;8;0;0;0;0;
1940;14.01.2025;46;Male;South;Organic;;181,8;6;0;0;0;0;
110;14.01.2025;26;Female;East;Email;;156,9;5;0;0;0;0;
587;14.01.2025;25;Male;West;Organic;;105,4;3;0;0;0;0;
3059;14.01.2025;41;Female;East;Organic;;73,1;4;0;0;0;0;
2559;14.01.2025;45;Female;North;PaidAds;CAMP4;52,5;7;0;0;0;0;
1321;14.02.2025;26;Female;South;Organic;;327,3;7;1;554;2;4;5
989;14.02.2025;30;Female;East;Organic;;354,9;8;1;51;3;15;5
4701;14.02.2025;61;Male;East;Organic;;297;2;1;552;2;2;4
963;14.02.2025;28;Male;South;Email;;267,6;6;1;91;3;13;5
4809;14.02.2025;59;Female;West;Organic;;110,2;11;1;166,98;1;5;5
667;14.02.2025;28;Female;West;Organic;;633,8;3;1;125,45;2;6;5
2004;14.02.2025;42;Male;South;Organic;;684,1;3;1;87,55;4;9;5
1009;14.02.2025;26;Female;East;Email;;579,4;3;1;73,19;3;13;4
4615;14.02.2025;46;Male;South;Organic;;366,6;7;1;71,25;5;15;4
1398;14.02.2025;29;Male;East;Organic;;233,9;8;1;52,25;2;1;4
3184;14.02.2025;20;Male;North;Organic;;568,2;3;1;49,01;4;1;3
330;14.02.2025;22;Female;North;PaidAds;CAMP6;211,4;11;1;37,54;4;9;3
2613;14.02.2025;33;Female;North;Organic;;571,4;6;1;34,14;2;5;5
3152;14.02.2025;45;Female;South;Organic;;267,9;5;1;31,13;2;3;4
2002;14.02.2025;23;Male;North;PaidAds;CAMP6;492,6;7;1;29,49;3;11;4
1375;14.02.2025;18;Male;North;Organic;;421,1;9;1;28,25;3;6;4
106;14.02.2025;39;Female;East;Organic;;740,7;6;1;20,94;1;2;5
4403;14.02.2025;30;Female;North;PaidAds;CAMP7;1489,3;2;1;18,42;2;5;5
3735;14.02.2025;33;Male;North;Referral;;331,3;6;1;15,94;3;10;4
3399;14.02.2025;30;Female;East;PaidAds;CAMP5;461,1;4;0;0;0;0;
2811;14.02.2025;33;Male;South;Organic;;361,8;6;0;0;0;0;
2729;14.02.2025;37;Female;North;Organic;;346,6;7;0;0;0;0;
3625;14.02.2025;32;Male;South;Organic;;334,9;4;0;0;0;0;
3122;14.02.2025;36;Female;North;Organic;;211,4;7;0;0;0;0;
763;14.02.2025;28;Male;East;Organic;;173,2;5;0;0;0;0;
4682;14.02.2025;62;Male;North;Organic;;171,7;8;0;0;0;0;
4764;14.02.2025;57;Female;North;Organic;;167,4;4;0;0;0;0;
3233;14.02.2025;46;Male;West;PaidAds;CAMP3;149,1;6;0;0;0;0;
1888;14.02.2025;46;Female;East;PaidAds;CAMP4;145,1;8;0;0;0;0;
538;14.02.2025;30;Female;South;Organic;;122;8;0;0;0;0;
4533;14.02.2025;55;Male;West;Organic;;98,3;6;0;0;0;0;
3119;14.02.2025;47;Male;East;Organic;;33,9;5;0;0;0;0;
1588;14.03.2025;24;Female;South;Organic;;516,6;6;1;437;4;13;4
2565;14.03.2025;45;Female;South;Organic;;263;6;1;123,9;2;7;5
2690;14.03.2025;39;Female;East;Email;;1094,7;3;1;40,81;5;14;4
2460;14.03.2025;28;Male;North;Organic;;131,3;3;1;40,1;1;14;5
4260;14.03.2025;62;Male;North;Email;;485,9;8;1;38,47;3;7;3
556;14.03.2025;30;Male;South;Email;;710,8;4;1;16,77;1;4;5
4319;14.03.2025;45;Male;South;Organic;;557,7;5;0;0;0;0;
4953;14.03.2025;39;Female;East;PaidAds;CAMP4;443,5;7;0;0;0;0;
4599;14.03.2025;47;Female;West;Organic;;440,2;8;0;0;0;0;
1678;14.03.2025;24;Male;West;Organic;;439,2;8;0;0;0;0;
2571;14.03.2025;29;Male;South;PaidAds;CAMP3;431,9;6;0;0;0;0;
1892;14.03.2025;42;Female;East;Organic;;396;6;0;0;0;0;
4277;14.03.2025;48;Female;West;Organic;;385,1;8;0;0;0;0;
1058;14.03.2025;21;Female;North;Email;;322,3;5;0;0;0;0;
4148;14.03.2025;45;Female;North;Email;;317,9;4;0;0;0;0;
865;14.03.2025;21;Female;South;Organic;;312,1;2;0;0;0;0;
3044;14.03.2025;31;Male;South;Organic;;305,8;6;0;0;0;0;
3749;14.03.2025;38;Female;South;Organic;;298,4;7;0;0;0;0;
1474;14.03.2025;28;Female;North;Referral;;290,5;2;0;0;0;0;
788;14.03.2025;25;Male;West;Organic;;287,5;9;0;0;0;0;
3859;14.03.2025;42;Male;West;Email;;232;2;0;0;0;0;
3480;14.03.2025;35;Female;North;Referral;;206,9;8;0;0;0;0;
3018;14.03.2025;36;Male;South;PaidAds;CAMP4;180,1;4;0;0;0;0;
4772;14.03.2025;47;Male;South;Referral;;179,9;6;0;0;0;0;
3922;14.03.2025;44;Female;East;Organic;;141,1;10;0;0;0;0;
4181;14.03.2025;54;Male;North;Referral;;135,1;8;0;0;0;0;
4545;14.03.2025;54;Female;West;Organic;;111,7;8;0;0;0;0;
3890;14.03.2025;57;Female;North;Organic;;104,3;4;0;0;0;0;
4461;14.03.2025;56;Male;North;Organic;;52,6;5;0;0;0;0;
414;14.04.2025;29;Female;West;PaidAds;CAMP7;343,6;12;1;411;1;5;4
3787;14.04.2025;54;Female;East;Referral;;325,5;4;1;415;4;9;4
4591;14.04.2025;55;Female;East;Organic;;487,3;6;1;151,07;3;5;4
4383;14.04.2025;51;Male;East;Organic;;328,5;4;1;115,6;4;12;5
3567;14.04.2025;29;Female;East;Referral;;754;10;1;57,98;2;8;4
2845;14.04.2025;43;Male;North;Email;;366,7;5;1;33,03;2;11;4
4992;14.04.2025;40;Male;East;Organic;;136,3;5;1;32,91;2;1;5
725;14.04.2025;22;Male;East;Organic;;141,7;5;1;26,89;2;8;4
2097;14.04.2025;42;Female;East;PaidAds;CAMP2;427,1;5;1;25,17;2;8;4
2503;14.04.2025;41;Female;East;Organic;;466,8;6;0;0;0;0;
4288;14.04.2025;57;Female;East;Email;;413,5;6;0;0;0;0;
3909;14.04.2025;70;Male;East;Email;;406,5;6;0;0;0;0;
233;14.04.2025;24;Female;West;Organic;;382,9;6;0;0;0;0;
4480;14.04.2025;59;Male;West;PaidAds;CAMP7;354,4;6;0;0;0;0;
2365;14.04.2025;29;Female;East;Organic;;317,9;6;0;0;0;0;
3482;14.04.2025;43;Male;East;Referral;;268,5;9;0;0;0;0;
2497;14.04.2025;39;Female;North;PaidAds;CAMP5;259,7;2;0;0;0;0;
4522;14.04.2025;39;Male;West;Organic;;255,8;6;0;0;0;0;
803;14.04.2025;33;Male;South;Email;;211,9;8;0;0;0;0;
3961;14.04.2025;54;Female;East;PaidAds;CAMP1;154,4;6;0;0;0;0;
4076;14.04.2025;43;Female;South;Organic;;151,5;4;0;0;0;0;
940;14.04.2025;32;Male;South;PaidAds;CAMP1;150,8;6;0;0;0;0;
4110;14.04.2025;38;Female;South;Organic;;121,6;8;0;0;0;0;
360;14.04.2025;18;Male;East;Email;;116,6;4;0;0;0;0;
3816;14.04.2025;73;Male;North;Referral;;101,6;5;0;0;0;0;
3400;14.04.2025;38;Male;South;Organic;;48,8;5;0;0;0;0;
3332;14.05.2025;33;Female;North;PaidAds;CAMP2;230,2;7;1;106;4;11;4
764;14.05.2025;24;Male;East;PaidAds;CAMP3;424,9;5;1;86,8;2;6;5
1345;14.05.2025;19;Female;East;Email;;328;6;1;56,5;6;13;4
2231;14.05.2025;32;Female;East;Organic;;299,7;4;1;38,32;4;12;5
2614;14.05.2025;24;Male;East;Organic;;743,2;6;1;33,53;3;14;4
2205;14.05.2025;36;Female;North;PaidAds;CAMP1;314,6;7;1;32,2;3;10;5
1164;14.05.2025;26;Male;South;PaidAds;CAMP7;115,2;5;1;29,72;1;8;4
4729;14.05.2025;61;Female;East;Organic;;327,1;5;1;13,27;3;1;4
3579;14.05.2025;43;Male;North;Email;;755;8;0;0;0;0;
724;14.05.2025;24;Male;East;Organic;;548,8;9;0;0;0;0;
3707;14.05.2025;27;Female;North;Organic;;519,3;7;0;0;0;0;
4909;14.05.2025;69;Male;South;Email;;496,1;10;0;0;0;0;
2537;14.05.2025;33;Female;South;Organic;;484,7;3;0;0;0;0;
4832;14.05.2025;57;Male;East;Organic;;403,9;3;0;0;0;0;
4929;14.05.2025;61;Male;East;Organic;;318;4;0;0;0;0;
4948;14.05.2025;47;Male;East;Email;;302,8;10;0;0;0;0;
4486;14.05.2025;41;Female;East;Organic;;300,4;3;0;0;0;0;
2917;14.05.2025;30;Female;West;Referral;;229,7;4;0;0;0;0;
266;14.05.2025;18;Male;South;PaidAds;CAMP4;195,9;3;0;0;0;0;
2277;14.05.2025;33;Male;East;Organic;;163;7;0;0;0;0;
3137;14.05.2025;39;Female;South;Organic;;135,5;10;0;0;0;0;
4646;14.05.2025;29;Female;South;PaidAds;CAMP2;57,5;7;0;0;0;0;
938;14.06.2025;30;Female;East;Email;;341,4;5;1;150,36;1;10;4
2383;14.06.2025;31;Male;North;Referral;;513,1;3;1;91,12;1;1;5
1361;14.06.2025;29;Male;East;Email;;573,9;8;1;53,19;6;9;5
4727;14.06.2025;54;Female;West;Organic;;630,3;7;1;44,45;5;11;4
1019;14.06.2025;23;Female;East;Organic;;396,1;4;1;33,94;2;11;5
3103;14.06.2025;41;Male;South;PaidAds;CAMP4;345,6;2;1;25,97;3;7;4
3192;14.06.2025;36;Male;East;Organic;;913,8;8;0;0;0;0;
3903;14.06.2025;66;Male;East;PaidAds;CAMP1;368;1;0;0;0;0;
243;14.06.2025;23;Female;West;Organic;;359,4;5;0;0;0;0;
2352;14.06.2025;38;Male;West;Referral;;351;6;0;0;0;0;
954;14.06.2025;25;Male;South;PaidAds;CAMP5;334,6;4;0;0;0;0;
274;14.06.2025;28;Female;North;Email;;314,8;6;0;0;0;0;
2101;14.06.2025;53;Female;East;Organic;;237,1;7;0;0;0;0;
4528;14.06.2025;44;Male;North;Organic;;223,8;3;0;0;0;0;
837;14.06.2025;20;Male;East;PaidAds;CAMP3;115,7;5;0;0;0;0;
4234;14.06.2025;61;Female;East;Email;;79;6;0;0;0;0;
3887;14.06.2025;52;Male;East;PaidAds;CAMP5;41,2;4;0;0;0;0;
4916;14.06.2025;51;Female;North;Email;;35,8;3;0;0;0;0;
1319;15.01.2025;31;Male;South;PaidAds;CAMP1;525;3;1;270;4;5;5
1815;15.01.2025;40;Female;West;Organic;;667,6;12;1;426;2;12;4
4539;15.01.2025;47;Male;South;PaidAds;CAMP4;428,7;4;1;436;2;13;3
2933;15.01.2025;24;Female;North;Email;;569,5;4;1;428;2;12;5
4301;15.01.2025;48;Female;East;PaidAds;CAMP5;1348,6;13;1;182,51;4;9;4
3128;15.01.2025;18;Female;South;Organic;;1009,9;6;1;77,9;2;13;4
614;15.01.2025;23;Male;South;Organic;;109,2;6;1;67,35;5;3;5
1217;15.01.2025;24;Male;West;Referral;;227,2;4;1;47,32;3;3;4
4306;15.01.2025;46;Female;West;PaidAds;CAMP3;401,8;3;1;43,2;3;7;3
1598;15.01.2025;30;Female;West;PaidAds;CAMP1;157,9;9;1;41,72;3;15;4
3559;15.01.2025;49;Female;West;PaidAds;CAMP7;621,9;6;1;31;1;11;4
4292;15.01.2025;44;Male;East;Organic;;246,5;3;1;26,88;5;2;4
1290;15.01.2025;28;Male;South;PaidAds;CAMP6;506,1;3;0;0;0;0;
4367;15.01.2025;44;Male;West;Organic;;490,8;3;0;0;0;0;
2137;15.01.2025;24;Other;South;Organic;;489,7;6;0;0;0;0;
440;15.01.2025;26;Male;West;Organic;;433,3;7;0;0;0;0;
312;15.01.2025;20;Female;North;Organic;;361,6;9;0;0;0;0;
3718;15.01.2025;28;Male;North;Email;;352,6;4;0;0;0;0;
1986;15.01.2025;36;Female;East;Organic;;350,2;5;0;0;0;0;
1677;15.01.2025;27;Male;East;Email;;285,3;2;0;0;0;0;
2239;15.01.2025;43;Male;East;Referral;;258,4;3;0;0;0;0;
1133;15.01.2025;26;Male;South;Email;;243,1;4;0;0;0;0;
4033;15.01.2025;51;Male;West;PaidAds;CAMP3;225,5;9;0;0;0;0;
4896;15.01.2025;37;Female;West;Organic;;220,6;5;0;0;0;0;
4098;15.01.2025;73;Male;South;Referral;;193,5;7;0;0;0;0;
961;15.01.2025;20;Male;South;Email;;165;3;0;0;0;0;
1311;15.01.2025;23;Male;South;Referral;;151,1;8;0;0;0;0;
4807;15.01.2025;30;Female;North;PaidAds;CAMP3;135,6;7;0;0;0;0;
673;15.01.2025;25;Female;South;Organic;;135;11;0;0;0;0;
3547;15.01.2025;37;Male;East;Organic;;123,8;1;0;0;0;0;
2343;15.01.2025;30;Male;North;PaidAds;CAMP6;77,6;8;0;0;0;0;
2050;15.01.2025;37;Male;East;Referral;;32;7;0;0;0;0;
1856;15.02.2025;33;Male;South;Organic;;519,4;7;1;351;2;9;4
2848;15.02.2025;40;Male;East;PaidAds;CAMP2;382,7;4;1;395;4;7;5
2040;15.02.2025;48;Male;East;Organic;;645,4;9;1;89,51;3;15;4
320;15.02.2025;24;Female;South;PaidAds;CAMP3;121,4;2;1;75,14;5;14;4
3864;15.02.2025;44;Female;North;PaidAds;CAMP3;541,8;5;1;62,19;5;13;4
3271;15.02.2025;25;Female;North;Referral;;621,9;5;1;48,05;6;9;5
3090;15.02.2025;31;Female;North;Organic;;530,9;4;1;36,53;5;5;3
3815;15.02.2025;40;Male;South;PaidAds;CAMP2;819,2;8;1;20,24;5;2;3
630;15.02.2025;24;Male;North;Email;;436,9;3;0;0;0;0;
709;15.02.2025;24;Female;East;Organic;;403,2;4;0;0;0;0;
4220;15.02.2025;59;Male;North;PaidAds;CAMP2;390;8;0;0;0;0;
3069;15.02.2025;37;Male;West;Email;;285;3;0;0;0;0;
142;15.02.2025;18;Male;East;PaidAds;CAMP4;261,7;6;0;0;0;0;
4155;15.02.2025;62;Female;East;Organic;;241,9;6;0;0;0;0;
4648;15.02.2025;48;Female;East;Referral;;240,5;9;0;0;0;0;
4064;15.02.2025;56;Female;North;Organic;;219,2;8;0;0;0;0;
1779;15.02.2025;32;Male;North;PaidAds;CAMP7;162,8;6;0;0;0;0;
4975;15.02.2025;68;Male;South;PaidAds;CAMP5;144,9;6;0;0;0;0;
3003;15.02.2025;21;Other;North;Email;;139,5;4;0;0;0;0;
783;15.02.2025;25;Male;North;Organic;;114,8;7;0;0;0;0;
2281;15.02.2025;34;Male;North;Organic;;93,4;9;0;0;0;0;
3904;15.02.2025;65;Male;South;Referral;;68,3;11;0;0;0;0;
4247;15.02.2025;57;Male;South;Organic;;42,3;7;0;0;0;0;
317;15.03.2025;25;Female;South;Email;;91,2;5;1;401;3;7;4
1962;15.03.2025;43;Male;South;Organic;;579,7;7;1;399;1;9;4
4118;15.03.2025;40;Male;North;PaidAds;CAMP4;992,4;6;1;225;3;13;4
4675;15.03.2025;35;Female;West;Referral;;902,2;8;1;175,24;3;10;4
3585;15.03.2025;43;Male;South;Referral;;757,5;6;1;163,7;3;9;4
4516;15.03.2025;50;Female;South;Organic;;709,2;8;1;80,74;6;14;5
4445;15.03.2025;66;Female;West;Organic;;461,5;3;1;69,7;4;2;4
3170;15.03.2025;36;Female;West;Organic;;187,3;5;1;41,08;1;15;4
4415;15.03.2025;49;Male;South;PaidAds;CAMP7;593,6;4;1;37,57;3;13;4
2016;15.03.2025;40;Male;North;Email;;583,6;10;1;37,13;4;10;4
1558;15.03.2025;33;Male;South;Referral;;541,7;5;1;31,94;3;14;4
2320;15.03.2025;41;Male;West;PaidAds;CAMP3;439,6;6;1;26,22;1;15;4
1230;15.03.2025;19;Male;North;Organic;;541,3;7;1;24,45;3;9;4
2548;15.03.2025;46;Male;South;Organic;;210,2;4;1;16,54;3;8;4
1468;15.03.2025;31;Male;South;Referral;;574,6;6;0;0;0;0;
2403;15.03.2025;35;Female;North;Organic;;494,1;3;0;0;0;0;
2888;15.03.2025;32;Male;West;PaidAds;CAMP5;492,6;9;0;0;0;0;
3844;15.03.2025;51;Male;South;Email;;404,2;5;0;0;0;0;
107;15.03.2025;24;Male;South;PaidAds;CAMP2;257,2;8;0;0;0;0;
4577;15.03.2025;44;Male;North;Organic;;247;10;0;0;0;0;
675;15.03.2025;31;Female;East;PaidAds;CAMP2;202;5;0;0;0;0;
2500;15.03.2025;34;Male;South;PaidAds;CAMP1;166,4;7;0;0;0;0;
1128;15.03.2025;26;Male;South;PaidAds;CAMP5;129,5;8;0;0;0;0;
3087;15.03.2025;26;Female;East;Organic;;111,5;7;0;0;0;0;
2549;15.03.2025;36;Female;North;Organic;;105,8;6;0;0;0;0;
874;15.03.2025;24;Male;South;PaidAds;CAMP2;81,3;4;0;0;0;0;
4008;15.03.2025;50;Female;East;Organic;;56,6;3;0;0;0;0;
914;15.03.2025;37;Female;East;PaidAds;CAMP5;28;7;0;0;0;0;
3740;15.04.2025;29;Male;East;Organic;;466,6;7;1;396;1;15;5
2866;15.04.2025;41;Female;East;PaidAds;CAMP7;648;4;1;355,23;2;2;5
1260;15.04.2025;22;Female;South;Email;;187,7;3;1;154,31;2;7;4
3431;15.04.2025;32;Female;North;Organic;;516,6;11;1;78,44;1;2;3
3089;15.04.2025;24;Female;East;Email;;387;7;1;74,39;3;7;5
1116;15.04.2025;25;Male;East;Referral;;219,3;3;1;73,02;4;15;4
3553;15.04.2025;27;Female;South;Organic;;601;5;1;53,48;2;4;4
4276;15.04.2025;30;Female;South;Email;;279,1;5;1;47,73;1;7;4
3594;15.04.2025;26;Male;West;PaidAds;CAMP6;584,6;6;1;27,52;2;11;5
2243;15.04.2025;35;Male;North;Organic;;529,3;7;1;25,82;2;6;4
4225;15.04.2025;67;Female;East;Organic;;285,4;8;1;24,26;2;12;3
1507;15.04.2025;27;Male;South;Organic;;905,4;3;1;20,89;3;14;4
1596;15.04.2025;23;Female;West;Referral;;412,8;4;1;20,23;5;14;4
698;15.04.2025;18;Male;East;Organic;;830,2;4;1;16,44;3;4;3
3342;15.04.2025;35;Female;South;Referral;;490,9;8;0;0;0;0;
1931;15.04.2025;38;Male;East;Referral;;443,5;7;0;0;0;0;
2386;15.04.2025;40;Male;West;Referral;;433,4;6;0;0;0;0;
4452;15.04.2025;47;Female;North;PaidAds;CAMP1;338,1;5;0;0;0;0;
1352;15.04.2025;20;Male;North;PaidAds;CAMP4;325,8;6;0;0;0;0;
4177;15.04.2025;48;Male;East;Email;;314,6;6;0;0;0;0;
1833;15.04.2025;37;Male;South;PaidAds;CAMP6;302;6;0;0;0;0;
3964;15.04.2025;49;Female;West;Organic;;292,1;4;0;0;0;0;
2864;15.04.2025;34;Male;East;Referral;;283,4;8;0;0;0;0;
839;15.04.2025;26;Male;East;Organic;;280;11;0;0;0;0;
2455;15.04.2025;36;Male;North;PaidAds;CAMP4;252,3;4;0;0;0;0;
3485;15.04.2025;32;Male;East;PaidAds;CAMP2;241,1;3;0;0;0;0;
4188;15.04.2025;53;Male;South;Email;;212,7;4;0;0;0;0;
285;15.04.2025;34;Male;East;PaidAds;CAMP3;212,5;5;0;0;0;0;
4321;15.04.2025;48;Female;North;Organic;;179,2;5;0;0;0;0;
4040;15.04.2025;45;Male;South;PaidAds;CAMP3;127,3;5;0;0;0;0;
1192;15.04.2025;27;Female;East;Email;;101,7;4;0;0;0;0;
2747;15.04.2025;21;Female;South;Referral;;45,9;2;0;0;0;0;
904;15.04.2025;28;Female;North;Email;;43,6;7;0;0;0;0;
628;15.05.2025;25;Female;South;PaidAds;CAMP5;570;3;1;158,12;4;6;2
4960;15.05.2025;52;Female;East;Organic;;427,9;6;1;138,44;1;7;4
4956;15.05.2025;53;Female;East;Referral;;247;8;1;70,42;3;3;4
4527;15.05.2025;38;Male;East;Referral;;502,4;5;1;68,14;3;13;4
3102;15.05.2025;23;Male;North;Email;;935,1;7;1;54,13;5;8;4
2160;15.05.2025;37;Male;West;PaidAds;CAMP5;609,1;7;1;49,92;3;7;4
2603;15.05.2025;36;Female;South;PaidAds;CAMP5;569,5;7;1;37,78;3;10;5
3336;15.05.2025;34;Female;West;Organic;;301,5;4;1;14,36;3;10;4
620;15.05.2025;34;Male;North;Email;;1509;6;0;0;0;0;
4964;15.05.2025;42;Female;West;Email;;699,8;5;0;0;0;0;
654;15.05.2025;26;Female;East;Email;;605,4;6;0;0;0;0;
3208;15.05.2025;29;Male;East;Referral;;438,8;6;0;0;0;0;
463;15.05.2025;24;Female;South;PaidAds;CAMP7;399;2;0;0;0;0;
2731;15.05.2025;38;Female;West;PaidAds;CAMP2;291;5;0;0;0;0;
1199;15.05.2025;22;Male;East;PaidAds;CAMP7;267,4;8;0;0;0;0;
218;15.05.2025;25;Female;West;Email;;248,7;10;0;0;0;0;
852;15.05.2025;26;Other;North;Organic;;240,4;10;0;0;0;0;
4084;15.05.2025;49;Male;South;Organic;;221,4;8;0;0;0;0;
3405;15.05.2025;28;Female;North;PaidAds;CAMP7;209,7;4;0;0;0;0;
743;15.05.2025;20;Female;West;PaidAds;CAMP3;167,9;12;0;0;0;0;
1905;15.05.2025;58;Male;East;Organic;;112,6;10;0;0;0;0;
4597;15.05.2025;53;Female;East;Referral;;103,7;5;0;0;0;0;
1834;15.05.2025;25;Male;South;Email;;48,8;9;0;0;0;0;
997;15.06.2025;30;Male;West;PaidAds;CAMP1;282,1;4;1;270;4;14;3
1249;15.06.2025;22;Female;West;Organic;;903,5;6;1;394;2;2;3
4720;15.06.2025;36;Female;East;Organic;;531,1;9;1;113,97;2;7;4
56;15.06.2025;23;Male;South;PaidAds;CAMP2;437,2;7;1;75,51;3;15;4
826;15.06.2025;24;Male;North;PaidAds;CAMP7;931,8;7;1;50,82;2;8;4
814;15.06.2025;26;Male;West;Organic;;641,5;6;1;49,06;4;14;5
2955;15.06.2025;29;Male;West;PaidAds;CAMP2;263,5;7;1;47,58;4;12;3
2843;15.06.2025;40;Female;West;PaidAds;CAMP1;736,6;8;1;36,98;4;2;4
2854;15.06.2025;46;Female;South;Referral;;953,8;6;1;28,62;4;7;4
4145;15.06.2025;30;Female;South;Organic;;433,5;7;1;13,19;5;5;4
616;15.06.2025;27;Male;South;Organic;;508,5;6;0;0;0;0;
4930;15.06.2025;51;Male;North;PaidAds;CAMP6;480,8;4;0;0;0;0;
4117;15.06.2025;52;Female;North;Organic;;379;4;0;0;0;0;
4859;15.06.2025;42;Female;North;PaidAds;CAMP7;327;3;0;0;0;0;
3484;15.06.2025;39;Female;East;Email;;317,6;4;0;0;0;0;
1855;15.06.2025;60;Female;South;PaidAds;CAMP3;292,2;4;0;0;0;0;
3142;15.06.2025;30;Male;East;PaidAds;CAMP2;209,8;8;0;0;0;0;
2836;15.06.2025;38;Female;North;Organic;;157;6;0;0;0;0;
2755;15.06.2025;43;Female;West;Organic;;138,9;6;0;0;0;0;
2206;15.06.2025;32;Male;North;Organic;;109,7;5;0;0;0;0;
3637;15.06.2025;31;Female;South;PaidAds;CAMP4;81,6;7;0;0;0;0;
1663;15.06.2025;27;Male;East;Organic;;48;8;0;0;0;0;
3491;16.01.2025;39;Female;West;Organic;;439;6;1;83,73;1;9;4
4209;16.01.2025;55;Male;North;Organic;;179,3;6;1;59,95;4;10;5
2119;16.01.2025;35;Male;South;Referral;;671,8;6;1;48,55;5;14;4
1287;16.01.2025;28;Female;South;PaidAds;CAMP2;823,6;6;1;42,23;4;6;5
1655;16.01.2025;27;Male;East;Email;;377,3;8;1;40,08;3;5;5
4836;16.01.2025;61;Male;East;Organic;;1343,4;5;1;32,4;3;6;4
3826;16.01.2025;33;Female;North;Referral;;350,3;7;1;26,72;3;11;4
604;16.01.2025;28;Female;West;Organic;;488;5;1;24,28;5;6;4
3223;16.01.2025;29;Male;West;Organic;;430,2;2;1;21,46;4;13;5
450;16.01.2025;29;Male;West;Referral;;424,5;5;1;19,93;2;14;3
1796;16.01.2025;46;Female;West;PaidAds;CAMP2;636,8;6;0;0;0;0;
2545;16.01.2025;33;Female;North;Organic;;539,9;2;0;0;0;0;
4162;16.01.2025;31;Female;South;PaidAds;CAMP2;510,8;7;0;0;0;0;
3517;16.01.2025;30;Male;North;PaidAds;CAMP4;509,1;10;0;0;0;0;
900;16.01.2025;25;Male;East;PaidAds;CAMP7;485,6;9;0;0;0;0;
2307;16.01.2025;21;Female;West;PaidAds;CAMP2;482,2;9;0;0;0;0;
651;16.01.2025;28;Male;East;Referral;;398,6;4;0;0;0;0;
1599;16.01.2025;33;Female;North;Email;;357,8;6;0;0;0;0;
202;16.01.2025;27;Male;East;Organic;;338,5;7;0;0;0;0;
4540;16.01.2025;50;Other;South;Organic;;307,7;8;0;0;0;0;
435;16.01.2025;18;Female;South;Email;;294,1;2;0;0;0;0;
3379;16.01.2025;40;Other;East;Email;;272,6;10;0;0;0;0;
300;16.01.2025;29;Male;West;Organic;;259,1;4;0;0;0;0;
3991;16.01.2025;48;Male;South;PaidAds;CAMP1;245,9;7;0;0;0;0;
3616;16.01.2025;35;Female;West;Email;;233,1;5;0;0;0;0;
4329;16.01.2025;35;Male;East;PaidAds;CAMP2;170;9;0;0;0;0;
441;16.01.2025;22;Female;North;PaidAds;CAMP6;168,8;3;0;0;0;0;
1951;16.01.2025;24;Male;East;PaidAds;CAMP6;145,9;7;0;0;0;0;
1127;16.01.2025;25;Female;South;Referral;;130,8;5;0;0;0;0;
847;16.01.2025;18;Female;West;Organic;;121,6;6;0;0;0;0;
57;16.01.2025;33;Male;East;PaidAds;CAMP1;83,8;8;0;0;0;0;
3943;16.01.2025;51;Female;North;PaidAds;CAMP5;75,2;4;0;0;0;0;
45;16.02.2025;28;Male;East;PaidAds;CAMP7;373,3;12;1;425;3;15;4
3384;16.02.2025;41;Female;South;Organic;;91,9;7;1;166,92;3;10;5
580;16.02.2025;30;Female;North;Organic;;234,4;6;1;118,81;2;12;4
2794;16.02.2025;39;Male;South;Organic;;479,4;7;1;103,34;4;5;3
185;16.02.2025;21;Female;East;Email;;805,5;5;1;90,03;3;3;5
682;16.02.2025;29;Female;South;Email;;367,5;8;1;80,69;2;5;4
1748;16.02.2025;24;Female;West;Organic;;355,2;6;1;72,07;2;3;4
930;16.02.2025;32;Female;East;Organic;;605,5;5;1;70,55;2;9;3
3105;16.02.2025;35;Female;North;Organic;;332,1;6;1;69,5;4;6;5
4099;16.02.2025;48;Male;South;Referral;;628,6;7;1;68,16;2;5;4
909;16.02.2025;18;Female;East;Organic;;229,1;5;1;61,59;2;7;3
4016;16.02.2025;72;Male;North;PaidAds;CAMP1;411,6;6;1;59,24;1;12;4
2029;16.02.2025;43;Female;South;Organic;;259,7;2;1;55,08;4;11;4
